cell_id,seed_x,seed_y,centroid_x,centroid_y,centroid_lat,centroid_lon,area_px,mean_elevation_m,min_elevation_m,max_elevation_m,mean_slope_deg,ruggedness_m,coast_distance_px,coast_distance_km,traversal_score,traversal_profile,crop_x,crop_y
6210,2471,764,2472.57,765.01,13.499,67.257,100,571.07,142.63,1221.94,81.6,926.88,20.29,225.63,33.43,severe,1416.38,706.58
6211,2486,764,2484.28,763.71,13.628846,68.427885,104,1084.04,665.79,1355.66,81.93,797.67,31.7,352.54,32.97,severe,1490.34,698.38
6212,2493,763,2494.51,763.76,13.624096,69.450602,83,598.59,197.82,917.75,78.08,701.85,41.08,456.86,38.06,severe,1554.95,698.68
6213,2505,765,2503.63,764.65,13.534831,70.362921,89,326.35,182.1,678.95,69.59,445.79,48.47,539.03,47.06,rough,1612.57,704.32
6214,2512,767,2513.3,766.66,13.334091,71.329545,88,203.15,55.62,443.14,69.93,405.87,54.17,602.37,48.62,rough,1673.63,717.0
6215,2522,762,2522.09,763.62,13.638235,72.208824,102,228.64,71.73,662.56,73.68,422.01,50.08,556.87,48.25,rough,1729.17,697.79
6216,2534,765,2534.35,765.05,13.4952,73.4352,125,153.35,43.6,323.23,66.12,269.72,44.31,492.75,53.79,rough,1806.64,706.82
6217,2545,763,2543.93,763.87,13.613084,74.393458,107,136.35,34.22,408.74,60.3,268.93,39.54,439.72,54.23,rough,1867.17,699.38
6218,2552,763,2553.01,763.47,13.653333,75.301333,75,142.51,33.81,255.4,64.68,238.11,37.62,418.3,55.28,rough,1924.52,696.83
6219,2564,764,2563.87,764.77,13.522549,76.387255,102,95.79,8.65,426.57,59.5,322.47,38.12,423.88,52.89,rough,1993.12,705.09
6220,2574,763,2573.97,762.36,13.764151,77.39717,106,290.43,8.38,680.2,73.43,486.29,29.45,327.46,47.27,rough,2056.91,689.83
6221,2582,767,2583.3,765.23,13.477215,78.33038,79,71.1,-14.0,350.82,54.68,319.98,22.85,254.12,54.12,rough,2115.86,707.96
6222,2594,762,2593.07,762.8,13.719608,79.306863,102,7.06,-37.53,145.45,42.82,153.8,14.46,160.74,60.21,moderate,2177.54,692.65
6223,2602,761,2602.35,761.77,13.823404,80.235106,94,-40.1,-47.31,-29.62,9.57,24.9,8.36,92.94,89.93,easy,2236.17,686.09
6224,2612,762,2609.46,763.29,13.670732,80.946341,41,-52.48,-63.53,-45.18,15.84,23.91,2.84,31.6,79.35,easy,2281.1,695.73
6225,2635,761,2634.74,759.32,14.068421,83.473684,19,61.26,-53.74,314.67,80.39,545.61,1.79,19.9,48.56,rough,2440.75,670.61
6226,2644,764,2645.23,763.46,13.653846,84.523077,13,-32.47,-115.56,49.68,64.58,1053.81,1.0,11.12,37.93,severe,2507.03,696.8
6227,2652,767,2652.88,768.56,13.14375,85.2875,16,117.73,-21.72,263.74,81.04,2520.51,1.18,13.09,37.26,severe,2555.32,729.02
6228,2942,762,2941.56,762.67,13.733333,114.155556,9,-900.45,-1253.1,-570.42,88.76,3648.63,1.09,12.14,37.93,severe,4378.84,691.78
6264,2264,776,2264.97,774.11,12.589231,46.496923,65,419.89,-34.27,813.28,84.59,1158.15,2.14,23.8,35.5,severe,105.02,764.05
6265,2276,773,2274.64,773.72,12.628125,47.464063,64,515.02,136.48,945.81,82.49,1097.08,3.32,36.95,34.88,severe,166.12,761.59
6266,2281,772,2281.77,772.75,12.725,48.176667,60,360.05,-73.93,989.28,83.88,1159.52,2.56,28.44,35.8,severe,211.13,755.47
6267,2292,774,2290.45,774.36,12.563636,49.045455,22,-56.84,-126.34,9.48,79.19,466.97,1.26,14.07,51.39,rough,266.01,765.67
6268,2300,775,2300.2,776.06,12.394286,50.02,35,-18.89,-164.89,75.25,75.1,395.18,1.28,14.24,53.62,rough,327.57,776.36
6269,2314,777,2313.07,777.93,12.207143,51.307143,14,-92.57,-189.04,-6.84,76.83,352.74,1.1,12.24,54.95,rough,408.87,788.19
6270,2324,776,2323.11,774.17,12.583333,52.311111,18,-99.6,-184.4,-42.41,76.81,349.41,1.08,11.99,55.06,rough,472.29,764.42
6271,2335,777,2336.96,778.04,12.196296,53.696296,27,-31.77,-253.2,51.32,74.34,458.6,1.78,19.82,51.61,rough,559.79,788.87
6272,2344,773,2345.53,771.32,12.868421,54.552632,19,-77.1,-208.02,59.48,75.88,440.72,1.15,12.78,52.21,rough,613.88,746.41
6273,2351,776,2351.29,775.51,12.449206,55.128571,63,23.2,-102.77,68.74,61.3,243.1,2.08,23.11,58.17,moderate,650.26,772.89
6274,2361,771,2360.85,772.93,12.706757,56.085135,74,17.19,-79.92,85.55,65.8,347.73,1.93,21.41,54.96,rough,710.69,756.63
6275,2457,773,2457.23,772.07,12.792982,65.722807,57,-60.8,-474.86,24.96,58.02,1430.98,3.77,41.88,37.75,severe,1319.47,751.18
6276,2462,775,2463.55,773.77,12.623377,66.354545,77,33.77,-27.0,130.28,51.63,311.9,9.04,100.51,55.5,rough,1359.38,761.89
6277,2475,775,2475.06,773.81,12.618519,67.506481,108,199.71,33.25,590.17,70.94,482.96,19.36,215.31,48.56,rough,1432.14,762.2
6278,2486,772,2484.53,772.68,12.732432,68.452703,74,697.51,344.39,1155.73,82.57,926.08,28.11,312.57,32.2,severe,1491.91,755.0
6279,2491,773,2493.11,774.26,12.574359,69.311111,117,1006.64,570.98,1247.21,78.87,688.95,34.52,383.82,36.6,severe,1546.13,764.99
6280,2506,773,2503.77,774.37,12.562727,70.377273,110,579.85,162.71,1125.72,80.3,791.84,42.7,474.85,35.26,severe,1613.48,765.72
6281,2512,775,2512.49,775.88,12.412,71.249333,75,251.99,61.99,502.11,78.15,451.63,47.91,532.78,47.34,rough,1668.57,775.24
6282,2523,776,2522.39,774.77,12.523,72.239,100,175.89,54.33,410.02,61.36,326.68,54.9,610.47,51.19,rough,1731.08,768.23
6283,2531,774,2532.03,774.24,12.575862,73.202586,116,302.42,47.88,583.88,75.25,470.81,52.57,584.54,46.15,rough,1791.95,764.89
6284,2546,777,2544.88,776.32,12.367692,74.487692,130,190.1,-15.48,412.8,75.63,390.52,48.34,537.5,49.56,rough,1873.12,778.04
6285,2554,772,2554.4,772.28,12.772222,75.439815,108,125.35,24.77,403.84,65.33,285.1,45.5,505.98,53.39,rough,1933.27,752.49
6286,2564,776,2564.13,774.49,12.55098,76.412745,102,59.26,8.19,183.89,52.12,156.88,42.49,472.48,57.95,rough,1994.73,766.47
6287,2577,772,2575.14,772.52,12.747727,77.513636,88,8.41,2.92,22.0,11.61,41.47,33.61,373.7,84.1,easy,2064.27,754.04
6288,2583,772,2584.92,773.96,12.603774,78.492453,106,6.97,-10.73,29.88,20.03,45.88,26.1,290.23,69.75,moderate,2126.09,763.13
6289,2597,773,2595.73,773.51,12.649254,79.573134,134,-23.56,-37.68,1.69,14.2,29.92,16.0,177.96,81.14,easy,2194.36,760.26
6290,2606,774,2605.19,773.08,12.6925,80.51875,80,-44.37,-51.73,-37.71,10.39,20.78,6.71,74.6,88.72,easy,2254.09,757.53
6291,2611,774,2610.03,773.18,12.682353,81.002941,34,-57.11,-62.12,-51.58,16.8,22.22,1.97,21.86,77.78,easy,2284.68,758.17
6292,2649,770,2649.79,768.93,13.107143,84.978571,14,45.15,-275.42,294.49,83.61,1684.4,1.22,13.55,37.66,severe,2535.81,731.33
6293,2659,777,2657.71,775.14,12.485714,85.771429,21,-2.76,-263.78,178.08,81.53,2577.12,1.21,13.5,37.92,severe,2585.89,770.59
6294,2660,778,2662.0,778.0,12.2,86.2,8,50.76,-116.3,208.3,85.22,3314.16,1.0,11.12,37.65,severe,2612.96,788.64
6330,2253,788,2250.5,788.6,11.14,45.05,10,-127.16,-283.4,-18.0,83.75,976.93,1.0,11.12,37.93,severe,13.63,855.59
6331,2267,781,2267.26,782.84,11.716176,46.726471,68,413.01,-77.7,1084.93,85.92,1348.36,2.31,25.65,35.52,severe,119.52,819.2
6332,2274,782,2274.65,782.66,11.734118,47.464706,85,403.39,53.82,1185.08,78.92,972.14,3.55,39.44,35.49,severe,166.16,818.06
6333,2284,784,2283.33,784.54,11.54557,48.332911,79,179.77,-129.64,518.98,81.89,737.49,1.68,18.73,41.93,severe,221.0,829.97
6334,2294,784,2293.45,786.2,11.379592,49.344898,49,328.5,-59.15,866.25,85.97,1158.65,2.15,23.92,36.01,severe,284.92,840.46
6335,2304,784,2304.62,783.18,11.681818,50.461818,55,-16.34,-155.42,74.76,74.14,406.82,1.52,16.89,53.24,rough,355.48,821.37
6336,2313,782,2312.65,782.88,11.711765,51.264706,34,13.74,-103.27,100.08,74.95,381.54,1.73,19.23,53.94,rough,406.19,819.48
6337,2320,784,2318.65,784.7,11.53,51.865,20,-20.46,-164.43,93.42,78.72,516.49,1.29,14.3,49.85,rough,444.11,830.96
6338,2334,783,2335.42,783.5,11.65,53.541667,36,-38.91,-148.48,40.66,76.17,386.72,1.42,15.78,53.87,rough,550.02,823.38
6339,2344,783,2343.35,781.88,11.811538,54.334615,26,-50.69,-146.12,-2.87,69.2,302.39,1.05,11.65,56.52,rough,600.11,813.17
6340,2354,781,2354.61,778.87,12.113043,55.46087,23,-13.21,-77.24,44.34,74.41,305.32,1.63,18.13,56.39,rough,671.25,794.13
6341,2458,782,2459.98,782.36,11.764444,65.997778,45,-81.78,-374.65,-17.21,64.97,1680.77,2.28,25.31,37.85,severe,1336.84,816.15
6342,2467,781,2466.84,781.71,11.829268,66.684146,82,7.85,-17.77,82.15,31.8,134.35,8.44,93.85,61.21,moderate,1380.2,812.05
6343,2474,783,2473.85,784.07,11.592958,67.384507,71,51.16,6.78,155.68,45.06,139.65,13.1,145.66,60.49,moderate,1424.44,826.98
6344,2482,783,2482.84,782.52,11.748077,68.283654,104,226.4,47.46,501.3,68.68,513.86,21.66,240.82,47.3,rough,1481.23,817.18
6345,2495,787,2495.31,785.08,11.491791,69.530597,134,618.75,308.96,1137.9,79.17,598.99,29.21,324.77,41.94,severe,1560.0,833.37
6346,2507,787,2506.2,785.99,11.400962,70.620192,104,364.54,69.54,712.24,74.9,594.28,36.69,407.97,43.01,rough,1628.83,839.11
6347,2516,783,2515.62,783.14,11.686486,71.562162,74,99.09,16.74,280.89,64.85,339.23,46.0,511.47,51.82,rough,1688.33,821.07
6348,2524,784,2525.14,784.0,11.6,72.514103,78,240.17,112.27,377.29,72.51,330.14,50.49,561.45,51.01,rough,1748.46,826.54
6349,2535,786,2535.35,783.95,11.605376,73.535484,93,126.8,-10.15,405.0,71.85,431.64,46.84,520.88,48.74,rough,1812.98,826.2
6350,2546,787,2546.35,786.16,11.384043,74.635106,94,-12.09,-19.45,38.18,20.67,188.58,40.91,454.89,63.24,moderate,1882.44,840.18
6351,2557,785,2556.84,783.88,11.611579,75.684211,95,76.94,-8.24,320.93,52.13,263.06,39.31,437.14,54.76,rough,1948.71,825.81
6352,2566,781,2566.2,782.27,11.773418,76.620253,79,29.07,6.67,135.08,32.61,99.29,37.28,414.51,60.26,moderate,2007.83,815.58
6353,2574,783,2574.41,782.2,11.779518,77.440964,83,9.93,1.66,29.09,17.57,51.28,32.38,360.04,73.44,easy,2059.68,815.2
6354,2582,786,2582.85,784.9,11.51,78.284545,110,10.88,-17.08,97.65,42.54,114.14,25.08,278.87,60.72,moderate,2112.96,832.22
6355,2594,787,2593.58,784.68,11.532258,79.358065,93,-7.04,-31.49,142.28,27.05,106.08,16.82,187.09,61.58,moderate,2180.77,830.82
6356,2603,783,2602.23,782.95,11.704819,80.222892,83,-36.83,-48.26,-24.7,11.99,22.06,8.54,94.99,85.75,easy,2235.4,819.92
6357,2610,784,2608.4,785.09,11.491489,80.840426,47,-54.53,-61.64,-45.54,18.5,24.75,2.29,25.51,74.71,easy,2274.41,833.39
6358,2666,784,2665.6,782.4,11.76,86.56,5,-119.49,-175.06,-75.32,68.66,2593.55,1.0,11.12,37.93,severe,2635.7,816.43
6359,2670,789,2670.0,789.33,11.066667,87.0,3,-260.78,-349.74,-176.41,65.17,2536.52,1.0,11.12,37.93,severe,2663.49,860.23
6360,2925,782,2925.0,781.5,11.85,112.5,4,-1245.7,-1576.88,-999.16,88.46,3882.47,1.0,11.12,37.93,severe,4274.26,810.74
6387,2254,794,2252.75,795.32,10.467857,45.275,56,424.86,-71.58,688.0,81.78,1032.68,2.74,30.45,35.43,severe,27.84,898.05
6388,2267,797,2266.18,795.55,10.44507,46.61831,71,543.97,-46.28,1064.42,85.33,1427.75,2.27,25.26,34.79,severe,112.69,899.49
6389,2272,793,2272.49,791.86,10.814433,47.249485,97,879.52,81.31,1390.34,84.53,1220.39,4.33,48.17,32.76,severe,152.56,876.16
6390,2284,794,2283.99,794.15,10.584706,48.398824,85,294.41,48.32,697.85,83.63,713.71,1.91,21.27,42.01,rough,225.16,890.67
6391,2295,794,2294.5,794.24,10.575728,49.450485,103,649.51,-127.78,1427.81,85.13,1269.23,3.58,39.8,34.11,severe,291.59,891.24
6392,2303,798,2301.67,797.71,10.228571,50.167347,49,378.59,-161.73,1292.54,85.49,1412.73,2.21,24.62,35.72,severe,336.87,913.17
6393,2314,790,2315.48,788.45,11.155172,51.548276,29,40.5,-90.87,105.01,71.3,510.01,1.9,21.1,49.78,rough,424.1,854.64
6394,2322,793,2320.05,791.75,10.825,52.005,20,-37.0,-131.62,35.47,77.3,530.54,1.33,14.76,49.41,rough,452.95,875.49
6395,2333,790,2334.19,788.14,11.185714,53.419048,21,-53.11,-164.76,22.92,73.29,472.71,1.41,15.64,51.2,rough,542.28,852.71
6396,2466,794,2465.21,793.28,10.672368,66.521053,76,-32.24,-106.83,1.56,48.05,443.29,2.72,30.24,52.03,rough,1369.89,885.13
6397,2472,794,2473.28,794.62,10.537607,67.328205,117,10.21,-25.88,35.45,22.07,80.2,7.6,84.51,66.32,moderate,1420.88,893.65
6398,2484,791,2483.9,791.76,10.824324,68.39009,111,146.39,31.42,360.86,58.87,263.55,16.67,185.33,55.87,rough,1487.96,875.53
6399,2496,794,2495.05,794.18,10.581579,69.505263,76,527.65,265.99,768.15,77.19,485.15,22.83,253.87,46.42,rough,1558.4,890.87
6400,2502,797,2502.99,796.95,10.304938,70.298765,81,530.4,314.95,827.98,77.18,484.97,28.36,315.41,46.04,rough,1608.52,908.34
6401,2512,793,2512.03,793.12,10.6875,71.2025,80,238.19,28.82,492.05,73.62,430.23,38.13,423.96,48.73,rough,1665.61,884.18
6402,2521,791,2521.64,792.17,10.783,72.164,100,35.87,-13.26,193.56,51.45,232.69,44.81,498.34,55.57,rough,1726.34,878.14
6403,2534,791,2532.72,792.42,10.758427,73.27191,89,249.0,110.3,422.92,76.9,364.25,40.1,445.87,50.59,rough,1796.33,879.7
6404,2542,792,2542.82,794.48,10.551786,74.282143,112,92.7,-19.34,359.44,58.89,315.92,34.54,384.07,53.35,rough,1860.14,892.75
6405,2556,791,2555.45,793.01,10.699145,75.545299,117,-11.01,-24.03,3.31,12.12,27.33,31.05,345.25,83.87,easy,1939.93,883.44
6406,2567,795,2566.1,795.48,10.452427,76.609709,103,-15.45,-31.73,4.41,16.05,37.47,26.41,293.69,76.99,easy,2007.17,899.03
6407,2572,791,2573.07,791.76,10.824211,77.307368,95,2.4,-24.72,60.82,28.88,73.48,25.68,285.51,61.99,moderate,2051.24,875.54
6408,2585,794,2583.8,794.1,10.589873,78.379747,79,-22.13,-31.15,9.57,14.14,73.78,17.34,192.86,79.8,easy,2118.98,890.34
6409,2592,791,2591.86,792.47,10.75303,79.186364,66,5.05,-37.84,146.55,42.93,133.19,14.34,159.49,60.87,moderate,2169.93,880.04
6410,2601,793,2602.09,793.7,10.629825,80.208772,114,-43.88,-62.73,-30.95,12.18,26.88,6.22,69.13,85.44,easy,2234.51,887.82
6411,2616,794,2611.33,793.0,10.7,81.133333,3,-62.52,-66.7,-59.98,12.1,18.74,1.0,11.12,86.18,easy,2292.91,883.39
6412,2624,794,2624.0,796.05,10.395455,82.4,22,-53.75,-80.26,-34.6,40.5,140.2,1.15,12.76,61.56,moderate,2372.92,902.62
6413,2675,798,2676.5,799.0,10.1,87.65,2,-162.66,-210.37,-114.96,83.23,2819.83,1.0,11.12,37.93,severe,2704.55,921.29
6414,2923,795,2922.5,795.0,10.5,112.25,2,-1708.4,-1777.17,-1639.63,88.41,3206.25,1.0,11.12,37.93,severe,4258.47,896.02
6452,2254,804,2251.22,803.35,9.664706,45.122059,68,309.47,-77.32,632.98,82.53,864.56,3.12,34.67,37.15,severe,18.18,948.78
6453,2265,804,2266.95,805.61,9.438983,46.694915,59,511.81,9.29,1499.18,84.58,1454.7,2.39,26.61,34.96,severe,117.53,963.04
6454,2275,802,2275.1,803.08,9.692381,47.509524,105,799.82,257.15,1605.85,83.7,1294.68,3.89,43.26,33.24,severe,168.99,947.04
6455,2284,804,2284.07,803.77,9.623171,48.407317,82,160.25,-172.56,518.02,82.92,1025.02,1.61,17.93,36.99,severe,225.7,951.41
6456,2294,806,2294.61,804.0,9.6,49.460938,64,402.95,-186.3,1288.06,86.68,1629.48,2.55,28.34,35.56,severe,292.25,952.87
6457,2304,804,2301.97,804.53,9.547368,50.197368,38,354.8,-88.02,1009.08,85.7,1365.78,2.18,24.21,35.86,severe,338.77,956.2
6458,2311,801,2309.92,799.5,10.05,50.991667,12,-60.74,-165.69,-5.5,77.9,505.98,1.07,11.89,50.19,rough,388.94,924.45
6459,2464,807,2465.83,808.33,9.166667,66.583333,6,-62.9,-79.74,-56.5,28.18,241.51,1.24,13.74,58.4,moderate,1373.83,980.24
6460,2472,807,2474.54,805.93,9.407317,67.453659,82,-36.92,-69.25,18.98,40.02,92.91,2.22,24.69,62.96,moderate,1428.8,965.04
6461,2486,802,2484.82,802.36,9.76383,68.48227,141,55.35,-27.26,259.32,46.51,211.49,10.1,112.35,58.44,moderate,1493.78,942.52
6462,2496,803,2495.11,802.89,9.710606,69.510606,66,344.5,90.68,635.58,79.43,610.99,18.96,210.86,43.79,rough,1558.74,945.88
6463,2502,805,2502.81,805.74,9.426389,70.280556,72,449.83,107.86,637.84,78.85,557.14,26.02,289.32,44.4,rough,1607.37,963.84
6464,2514,801,2514.14,801.6,9.83964,71.413514,111,132.54,-17.8,471.81,71.22,370.63,37.58,417.89,51.22,rough,1678.94,937.73
6465,2526,803,2525.25,802.39,9.761321,72.524528,106,7.79,-26.27,192.47,39.9,184.37,36.45,405.31,57.79,rough,1749.12,942.68
6466,2532,803,2534.09,802.02,9.797872,73.408511,94,168.62,11.49,307.85,73.78,319.84,31.13,346.16,53.03,rough,1804.96,940.37
6467,2546,807,2545.85,804.67,9.533051,74.584746,118,46.2,-37.6,384.6,48.17,283.3,24.04,267.34,55.32,rough,1879.26,957.1
6468,2557,805,2556.88,803.88,9.612403,75.687597,129,-28.56,-35.35,-16.02,8.52,28.28,20.51,228.03,90.84,easy,1948.92,952.09
6469,2567,806,2565.76,805.15,9.485075,76.576119,67,-29.35,-37.92,15.29,16.54,45.99,17.0,188.99,76.5,easy,2005.05,960.13
6470,2573,806,2574.24,804.44,9.556122,77.42449,98,-32.74,-40.35,-24.91,7.62,17.68,16.72,185.95,93.01,easy,2058.63,955.64
6471,2585,801,2584.0,802.41,9.759483,78.4,116,-35.32,-49.88,-24.5,9.53,20.04,10.76,119.64,89.98,easy,2120.25,942.8
6472,2594,804,2593.32,803.6,9.640196,79.332353,102,-47.48,-63.16,-33.98,13.14,26.94,4.52,50.27,83.87,easy,2179.15,950.33
6473,2602,804,2601.53,801.19,9.880556,80.152778,36,-55.27,-63.58,-43.41,17.3,31.36,2.22,24.68,76.6,easy,2230.97,935.15
6474,2678,804,2678.38,804.0,9.6,87.8375,8,-118.8,-193.31,-48.38,80.25,3729.45,1.0,11.12,37.93,severe,2716.4,952.87
6475,2680,809,2679.33,808.0,9.2,87.933333,3,8.72,-13.93,33.62,76.84,3495.12,1.0,11.12,37.88,severe,2722.45,978.14
6476,2922,804,2922.0,804.0,9.6,112.2,1,-1758.18,-1758.18,-1758.18,88.57,3086.12,1.0,11.12,37.93,severe,4255.31,952.87
6515,2256,816,2255.32,817.63,8.236842,45.531579,19,143.77,-13.21,357.34,85.08,737.63,1.38,15.3,42.15,rough,44.05,1038.98
6516,2266,815,2266.42,813.98,8.602353,46.642353,85,1000.32,79.58,1644.39,85.02,1414.47,3.85,42.85,32.12,severe,114.21,1015.89
6517,2275,817,2274.29,816.38,8.362366,47.429032,93,800.61,225.46,1531.26,84.03,1318.9,4.15,46.13,33.22,severe,163.9,1031.05
6518,2282,816,2282.56,815.55,8.445455,48.255682,88,756.97,-14.83,1488.78,85.57,1307.94,3.99,44.36,33.48,severe,216.12,1025.8
6519,2293,813,2291.72,813.67,8.632812,49.171875,64,270.4,-258.46,624.07,83.1,1101.52,1.98,22.07,36.35,severe,273.99,1013.97
6520,2302,813,2300.69,810.88,8.911538,50.069231,26,72.8,-163.98,377.61,84.38,990.82,1.55,17.19,37.49,severe,330.68,996.36
6521,2464,812,2464.52,813.48,8.652273,66.452273,44,-55.71,-91.27,-40.65,33.29,381.64,2.56,28.51,53.96,rough,1365.55,1012.74
6522,2471,813,2472.16,814.13,8.587013,67.215584,77,-44.13,-52.3,-33.08,11.15,24.23,6.7,74.46,87.29,easy,1413.77,1016.86
6523,2482,817,2481.77,815.83,8.416935,68.177419,124,-41.5,-48.31,-14.58,11.6,34.52,9.76,108.55,85.97,easy,1474.52,1027.6
6524,2493,811,2492.88,811.67,8.832759,69.287931,116,10.74,-33.85,196.09,44.62,240.05,16.51,183.6,57.37,rough,1544.67,1001.34
6525,2507,812,2505.95,812.72,8.728283,70.594949,99,169.14,-25.43,498.46,73.58,417.18,29.49,327.91,50.1,rough,1627.23,1007.94
6526,2513,812,2514.0,812.72,8.727586,71.4,87,12.34,-50.86,161.06,55.33,265.02,36.77,408.88,55.23,rough,1678.08,1007.98
6527,2521,812,2522.2,812.78,8.722124,72.220354,113,-32.99,-48.89,-17.32,13.49,50.56,32.71,363.77,80.63,easy,1729.9,1008.32
6528,2534,811,2532.56,812.0,8.8,73.25625,96,10.85,-43.31,190.3,42.63,181.36,24.65,274.11,58.65,moderate,1795.34,1003.41
6529,2541,812,2541.67,812.98,8.702439,74.167073,82,1.29,-53.33,177.34,44.1,188.57,17.81,198.08,58.94,moderate,1852.87,1009.57
6530,2552,813,2552.67,813.81,8.618868,75.266981,106,-39.34,-49.06,-32.39,8.08,38.9,13.68,152.09,91.74,easy,1922.35,1014.85
6531,2567,813,2565.82,814.37,8.562963,76.582407,108,-10.37,-48.05,125.64,43.7,116.28,8.31,92.4,61.83,moderate,2005.44,1018.38
6532,2575,813,2575.45,813.06,8.69403,77.544776,67,-43.36,-48.53,-35.04,8.96,17.27,10.39,115.58,91.09,easy,2066.23,1010.1
6533,2581,816,2582.58,814.38,8.561957,78.257609,92,-51.65,-62.17,-43.18,9.35,18.04,5.16,57.33,90.73,easy,2111.26,1018.44
6534,2594,815,2592.56,814.97,8.503226,79.256452,62,-54.96,-64.02,-9.72,22.46,45.86,1.46,16.29,67.18,moderate,2174.35,1022.15
6535,2679,810,2679.11,809.78,9.022222,87.911111,9,-94.09,-411.99,29.7,83.22,3449.74,1.0,11.12,37.93,severe,2721.05,989.37
6536,2682,815,2683.25,818.0,8.2,88.325,12,-179.27,-596.76,-44.45,82.95,3595.66,1.03,11.5,37.93,severe,2747.19,1041.31
6575,2255,822,2254.22,823.2,7.679747,45.421519,79,346.08,-93.75,590.82,80.97,833.34,2.36,26.21,37.97,severe,37.09,1074.17
6576,2264,822,2265.63,823.65,7.635443,46.563291,79,599.35,25.51,1158.31,82.29,1170.92,3.38,37.54,34.4,severe,109.22,1076.97
6577,2276,827,2275.59,826.88,7.311712,47.558559,111,1008.81,289.76,1554.31,84.32,1125.58,7.22,80.29,31.84,severe,172.08,1097.42
6578,2287,823,2286.87,823.31,7.668889,48.686667,90,657.5,-77.08,1341.32,85.12,1306.22,3.2,35.55,34.09,severe,243.34,1074.85
6579,2296,821,2294.73,819.71,8.029268,49.473171,41,202.04,-59.18,581.21,83.86,964.53,2.4,26.67,36.7,severe,293.03,1052.09
6580,2467,822,2467.66,821.15,7.885135,66.766216,74,-46.4,-80.56,-32.28,22.43,102.81,4.01,44.54,65.29,moderate,1385.38,1061.19
6581,2475,827,2475.68,825.79,7.421429,67.567857,84,-42.66,-48.96,-39.23,6.79,13.59,8.96,99.69,95.1,easy,1436.02,1090.49
6582,2486,825,2486.07,826.05,7.394565,68.606522,92,-44.17,-50.81,-39.21,6.52,10.22,16.87,187.54,95.14,easy,1501.63,1092.18
6583,2492,822,2493.35,822.16,7.784071,69.334513,113,-42.24,-49.76,-30.44,8.16,17.29,21.19,235.63,91.77,easy,1547.61,1067.58
6584,2504,823,2503.27,822.12,7.787963,70.326852,108,-34.11,-50.0,116.45,22.86,116.81,28.52,317.18,62.47,moderate,1610.3,1067.33
6585,2512,826,2512.15,825.67,7.433333,71.215152,99,-50.99,-56.97,-17.96,9.71,51.99,30.2,335.78,87.37,easy,1666.41,1089.73
6586,2521,824,2522.33,823.91,7.608696,72.232609,138,-48.52,-57.12,-33.49,8.5,21.57,28.97,322.19,90.53,easy,1730.68,1078.66
6587,2537,821,2535.84,821.89,7.811034,73.584138,145,-2.15,-54.09,338.4,40.38,209.65,16.69,185.63,58.36,moderate,1816.05,1065.88
6588,2547,826,2546.23,825.14,7.48617,74.623404,94,19.89,-48.2,323.64,48.97,287.69,6.31,70.2,56.52,rough,1881.7,1086.4
6589,2554,823,2554.4,822.42,7.757955,75.439773,88,-36.29,-47.95,13.78,21.76,103.78,6.34,70.51,66.27,moderate,1933.27,1069.23
6590,2562,825,2562.36,823.51,7.64881,76.235714,84,-23.62,-61.03,105.53,45.48,152.69,3.66,40.69,61.01,moderate,1983.54,1076.12
6591,2574,824,2573.25,822.51,7.749296,77.325352,71,-54.05,-63.85,-46.31,12.07,33.76,3.04,33.8,85.62,easy,2052.37,1069.78
6592,2582,822,2580.41,822.73,7.727027,78.040541,37,-58.65,-65.47,-51.64,9.16,21.28,2.04,22.65,91.16,easy,2097.55,1071.18
6593,2597,822,2595.96,820.52,7.948148,79.596296,27,-43.19,-74.47,-5.07,49.63,85.49,1.66,18.49,63.23,moderate,2195.82,1057.21
6594,2688,828,2686.24,826.29,7.371429,88.62381,21,-309.53,-829.1,-40.31,85.31,3271.24,1.04,11.56,37.93,severe,2766.07,1093.64
6641,2256,835,2253.44,834.18,6.582418,45.343956,91,476.83,-91.05,870.85,82.92,1021.96,3.54,39.36,35.08,severe,32.19,1143.48
6642,2262,835,2264.04,833.2,6.679592,46.404082,49,324.47,-142.7,654.96,81.87,1199.81,2.33,25.95,36.02,severe,99.16,1137.35
6643,2273,836,2273.13,834.77,6.523077,47.312821,78,696.9,-19.89,1290.82,85.61,1253.97,4.86,54.0,33.76,severe,156.56,1147.23
6644,2284,834,2282.78,832.75,6.724615,48.278462,65,379.46,-65.63,1102.48,85.64,1432.91,2.17,24.11,35.72,severe,217.56,1134.5
6645,2466,836,2468.53,835.73,6.426667,66.853333,15,-60.82,-64.82,-58.04,11.87,56.07,1.34,14.87,85.39,easy,1390.88,1153.32
6646,2471,831,2471.23,832.0,6.8,67.123333,60,-54.39,-62.4,-49.49,9.89,25.66,3.42,38.04,89.67,easy,1407.94,1129.74
6647,2481,833,2482.24,833.54,6.646465,68.224242,99,-48.49,-53.0,-43.97,4.57,11.04,10.1,112.33,98.98,easy,1477.48,1139.44
6648,2497,837,2495.27,835.42,6.458065,69.526882,93,-34.39,-45.66,-25.66,14.06,21.86,16.33,181.61,81.62,easy,1559.76,1151.34
6649,2503,832,2503.11,831.6,6.84,70.310526,95,-48.68,-53.33,-34.01,8.51,15.11,21.77,242.13,91.19,easy,1609.26,1127.21
