cell_id,seed_x,seed_y,centroid_x,centroid_y,centroid_lat,centroid_lon,area_px,mean_elevation_m,min_elevation_m,max_elevation_m,mean_slope_deg,ruggedness_m,coast_distance_px,coast_distance_km,traversal_score,traversal_profile
1900,1973,1046,1972.08,1045.3,8.136719,76.054294,809,-0.01,-40.65,378.07,22.57,117.88,43.14,75.49,61.72,moderate
1901,1995,1038,1998.68,1035.29,8.295189,76.475428,1107,21.62,-42.79,403.9,28.32,115.23,35.3,61.77,56.6,rough
1902,2036,1043,2031.59,1042.8,8.176396,76.996277,914,-46.54,-52.13,-41.53,2.5,5.82,32.52,56.91,100.0,open
1903,2061,1041,2065.06,1040.46,8.213371,77.526246,870,-45.37,-50.69,-37.68,2.29,5.22,45.16,79.02,99.39,open
1904,2104,1045,2099.55,1042.43,8.182181,78.07218,1016,-54.88,-60.85,-47.66,2.12,4.74,25.77,45.09,100.0,open
1905,2126,1030,2126.72,1030.7,8.367917,78.502299,833,-55.81,-61.92,-50.96,2.19,5.28,14.18,24.82,100.0,open
1906,2157,1036,2157.02,1034.03,8.315217,78.982088,508,-60.84,-62.07,-56.82,2.06,3.94,2.72,4.76,100.0,open
1907,2182,1042,2184.45,1039.68,8.225683,79.41628,786,-40.95,-61.92,94.92,15.59,44.23,10.03,17.56,78.73,easy
1908,2217,1042,2208.78,1040.77,8.208457,79.801392,363,-44.09,-61.9,56.24,17.73,51.42,7.68,13.44,75.14,easy
1909,2741,1042,2744.8,1044.42,8.150711,88.287144,179,1.76,-149.66,142.3,56.94,543.89,3.06,5.36,44.09,rough
1910,2759,1049,2756.21,1052.99,8.014964,88.467734,160,-0.8,-68.47,154.09,61.97,303.98,2.31,4.04,52.65,rough
1911,14,1069,14.68,1072.61,7.70442,45.066685,1182,352.23,-51.33,566.85,60.01,311.55,13.15,23.02,49.09,rough
1912,53,1070,53.42,1070.31,7.740883,45.679941,1151,418.39,-61.9,813.41,65.76,388.97,15.33,26.83,45.73,rough
1913,87,1073,93.07,1074.06,7.681481,46.307611,475,431.4,-66.32,1122.26,75.63,783.29,6.96,12.18,32.34,severe
1914,115,1069,116.12,1070.2,7.742614,46.672603,993,801.39,136.43,1217.14,74.1,616.87,25.32,44.32,34.24,severe
1915,146,1076,147.14,1075.52,7.658362,47.163717,880,591.7,276.96,927.84,60.84,345.16,47.72,83.5,43.56,rough
1916,176,1062,177.08,1063.75,7.844615,47.637602,997,781.84,115.68,1328.95,73.23,597.01,39.82,69.68,33.95,severe
1917,209,1071,210.24,1071.74,7.718242,48.162544,897,994.21,207.39,1707.51,79.82,833.12,35.16,61.52,24.95,extreme
1918,245,1080,239.8,1079.27,7.598955,48.630637,798,571.59,5.55,1183.83,77.98,718.61,12.47,21.81,33.23,severe
1919,262,1076,265.89,1074.09,7.680952,49.043653,790,579.49,38.69,1126.11,74.08,578.18,16.62,29.08,37.82,severe
1920,299,1068,291.33,1064.1,7.839103,49.446359,537,256.29,-62.08,744.74,75.03,545.39,8.13,14.22,41.88,severe
1921,322,1056,315.47,1054.67,7.988362,49.828525,89,5.91,-63.18,99.18,67.08,310.22,2.89,5.06,52.33,rough
1922,1363,1068,1363.95,1060.89,7.889976,66.427009,342,-54.21,-62.66,-47.18,7.26,23.59,5.87,10.28,93.65,easy
1923,1383,1064,1386.48,1068.3,7.772701,66.783561,822,-43.54,-61.18,-32.86,3.55,9.5,16.91,29.59,99.35,open
1924,1419,1073,1420.03,1074.74,7.670719,67.314748,1160,-39.84,-45.65,-33.87,1.73,4.04,42.45,74.29,100.0,open
1925,1458,1073,1456.47,1073.91,7.683796,67.891606,1043,-41.59,-46.46,-36.74,1.54,3.48,75.52,132.16,98.31,open
1926,1484,1065,1484.8,1066.05,7.808302,68.340117,1125,-41.87,-46.59,-35.77,2.34,5.03,90.95,159.16,95.82,open
1927,1516,1062,1516.31,1066.26,7.805011,68.838993,1020,-42.81,-46.8,-34.73,2.38,5.11,108.47,189.83,95.75,open
1928,1546,1074,1546.42,1075.2,7.663353,69.315698,1328,-43.63,-48.27,-37.63,2.02,4.37,134.46,235.3,96.38,open
1929,1585,1066,1585.55,1069.69,7.750687,69.935114,1222,-42.42,-54.33,-33.88,2.78,6.16,161.83,283.21,95.05,open
1930,1621,1063,1620.99,1068.4,7.771112,70.496106,929,-42.56,-52.88,-26.21,4.66,15.14,188.43,329.74,91.63,easy
1931,1651,1072,1647.97,1072.3,7.709342,70.92322,963,-45.44,-53.23,-22.59,3.68,9.26,200.04,350.07,93.48,open
1932,1671,1076,1673.74,1073.91,7.683812,71.331289,974,-50.64,-56.65,-29.06,3.44,8.57,208.52,364.91,93.92,open
1933,1704,1078,1704.12,1076.39,7.644623,71.812137,1015,-54.53,-60.19,-48.2,2.68,5.89,208.2,364.34,95.31,open
1934,1737,1073,1737.29,1071.91,7.715485,72.337333,1214,-47.65,-51.2,-37.29,1.63,3.88,180.07,315.13,97.07,open
1935,1771,1076,1771.39,1073.96,7.683035,72.877174,1352,-45.66,-49.73,-34.98,2.24,5.19,146.38,256.17,96.01,open
1936,1808,1076,1805.24,1071.59,7.720529,73.412968,893,-42.79,-55.56,123.81,10.43,46.59,114.08,199.64,80.98,easy
1937,1835,1078,1837.79,1077.45,7.627838,73.92829,1028,51.04,-49.92,295.97,41.65,173.14,81.5,142.63,50.76,rough
1938,1874,1064,1874.95,1067.7,7.782079,74.516533,1049,-36.48,-53.16,118.83,7.2,25.16,55.02,96.29,89.74,easy
1939,1909,1073,1904.89,1074.9,7.668121,74.990578,906,-44.2,-48.75,-35.96,2.13,5.18,32.67,57.17,100.0,open
1940,1929,1066,1931.24,1066.63,7.799035,75.407637,761,-43.87,-49.05,-36.09,3.16,6.65,42.26,73.95,98.13,open
1941,1958,1063,1957.98,1065.5,7.816962,75.831106,976,-33.3,-50.4,-12.35,4.63,12.43,46.93,82.13,95.05,easy
1942,2001,1069,2000.34,1069.13,7.759453,76.501556,1122,-6.66,-61.81,108.96,28.19,78.38,12.59,22.04,59.87,moderate
1943,2038,1070,2036.14,1068.39,7.771153,77.068414,669,-53.32,-58.91,-49.17,2.65,5.96,16.55,28.96,100.0,open
1944,2061,1066,2064.43,1066.9,7.794787,77.516223,865,-50.47,-58.47,-45.01,2.56,6.32,19.99,34.98,100.0,open
1945,2099,1073,2092.48,1072.13,7.711986,77.96024,674,-56.54,-62.02,-50.03,2.87,6.13,12.99,22.72,100.0,open
1946,2112,1067,2111.55,1063.02,7.856284,78.262217,292,-59.69,-61.99,-56.49,2.65,5.9,5.28,9.23,100.0,open
1947,2171,1060,2176.06,1056.73,7.955867,79.283454,183,-52.66,-62.0,-26.87,12.02,27.95,4.2,7.36,85.75,easy
1948,2191,1071,2192.16,1066.01,7.808927,79.538271,352,-41.25,-62.22,17.09,17.26,45.3,7.66,13.41,76.11,easy
1949,2212,1062,2205.92,1058.02,7.935362,79.756214,273,-41.92,-61.96,82.02,19.12,61.99,7.49,13.1,72.47,easy
1950,2767,1071,2762.42,1075.24,7.662856,88.566064,412,40.12,-122.19,296.66,63.62,581.38,3.18,5.57,42.48,rough
1951,17,1114,14.39,1115.36,7.027615,45.062074,688,401.49,-90.55,909.21,73.46,672.99,9.37,16.4,36.26,severe
1952,47,1103,47.72,1098.27,7.298256,45.589816,830,501.88,-67.23,951.07,78.08,924.99,8.21,14.37,30.46,severe
1953,83,1104,83.92,1102.99,7.223465,46.162832,425,274.38,-92.17,649.75,74.24,782.82,3.99,6.98,33.68,severe
1954,106,1107,108.57,1102.91,7.224672,46.553011,759,389.78,-60.86,828.69,75.67,591.83,8.71,15.24,39.26,severe
1955,141,1100,141.44,1102.99,7.223489,47.073381,1101,424.64,115.66,1082.3,69.42,458.81,38.18,66.82,41.44,severe
1956,177,1100,174.91,1100.47,7.263368,47.60328,1068,1349.46,331.1,1913.42,77.44,683.46,54.72,95.76,25.8,extreme
1957,202,1096,205.64,1097.0,7.318367,48.089801,976,1277.24,636.5,1873.4,78.31,732.93,36.07,63.12,26.0,severe
1958,247,1105,242.24,1106.17,7.173114,48.669128,818,554.55,-60.46,1265.74,79.76,788.22,11.9,20.82,30.93,severe
1959,273,1102,275.35,1093.15,7.379231,49.193388,304,55.49,-63.83,307.39,66.62,459.47,4.51,7.89,46.59,rough
1960,1400,1102,1397.57,1097.75,7.30638,66.959267,818,-53.02,-61.96,-42.31,3.54,8.66,13.5,23.63,99.73,open
1961,1417,1111,1421.76,1108.33,7.138864,67.342159,765,-46.96,-53.37,-39.88,2.1,5.29,35.14,61.49,100.0,open
1962,1455,1104,1455.42,1103.48,7.215784,67.875004,1219,-42.85,-47.5,-39.18,1.47,3.24,67.47,118.08,99.07,open
1963,1496,1106,1490.83,1101.54,7.24638,68.435622,928,-43.86,-47.25,-40.16,1.2,2.77,94.96,166.19,97.79,open
1964,1512,1107,1517.81,1101.72,7.243613,68.862637,904,-45.37,-53.32,-40.31,2.01,4.82,112.73,197.28,96.39,open
1965,1559,1109,1551.99,1106.65,7.165527,69.403779,818,-48.2,-52.6,-44.31,1.89,4.08,136.13,238.24,96.64,open
1966,1574,1105,1579.27,1102.3,7.234465,69.835621,1011,-46.31,-49.94,-38.64,2.38,5.27,152.92,267.61,95.76,open
1967,1616,1105,1614.22,1102.79,7.226639,70.388916,1434,-49.02,-56.0,-39.54,2.78,5.94,160.4,280.71,95.1,open
1968,1651,1109,1649.29,1108.53,7.135717,70.944159,1078,-52.39,-55.83,-48.91,1.41,3.27,167.56,293.23,97.49,open
1969,1679,1107,1678.39,1104.68,7.196745,71.404927,737,-54.91,-57.85,-51.53,1.77,3.42,181.54,317.7,96.9,open
1970,1706,1105,1707.58,1104.89,7.19337,71.866953,821,-53.66,-57.77,-49.04,1.4,3.22,192.91,337.6,97.51,open
1971,1737,1109,1738.28,1109.09,7.126976,72.353013,1262,-47.67,-51.11,-43.87,1.01,2.31,175.97,307.95,98.15,open
1972,1777,1109,1777.9,1107.88,7.145986,72.980238,1093,-41.12,-47.41,-8.49,3.21,13.59,136.37,238.65,94.07,open
1973,1810,1094,1809.8,1099.88,7.272675,73.485265,1001,59.57,-46.14,438.61,37.26,189.62,104.67,183.18,49.45,rough
1974,1845,1109,1843.12,1110.09,7.111117,74.012748,1122,315.46,63.09,532.91,63.16,269.29,71.62,125.33,46.29,rough
1975,1873,1103,1874.14,1099.59,7.277307,74.503713,1089,61.04,-38.51,363.12,37.14,169.38,41.3,72.28,53.95,rough
1976,1909,1107,1906.66,1108.9,7.129941,75.01866,963,22.9,-60.72,263.76,32.95,109.88,12.21,21.37,58.58,moderate
1977,1928,1098,1933.2,1099.52,7.278479,75.438667,1065,-12.55,-53.78,171.43,24.42,83.07,16.87,29.52,62.03,moderate
1978,1969,1097,1966.2,1095.99,7.334244,75.961197,1138,-41.01,-57.97,71.37,9.79,32.76,29.83,52.19,87.18,easy
1979,1995,1102,1995.6,1097.28,7.31389,76.426526,653,-53.92,-62.1,-35.45,4.9,12.16,9.7,16.98,97.66,easy
1980,2032,1088,2031.75,1083.07,7.538857,76.998921,323,-59.3,-62.0,-55.18,3.64,7.87,4.19,7.34,100.0,open
1981,2070,1097,2073.85,1089.15,7.442645,77.665351,364,-59.62,-62.54,-55.24,2.7,5.78,5.62,9.84,100.0,open
1982,2095,1101,2093.64,1096.47,7.326702,77.978708,392,-60.52,-62.39,-58.52,1.52,4.11,5.11,8.94,100.0,open
1983,2179,1088,2178.5,1087.5,7.468696,79.32208,4,-62.82,-63.27,-62.38,6.77,18.66,1.0,1.75,95.07,easy
1984,2775,1112,2772.65,1109.31,7.12343,88.728103,294,-19.22,-104.26,98.34,51.98,429.86,2.9,5.08,48.28,rough
1985,23,1136,16.41,1139.66,6.643027,45.09404,879,736.13,355.42,998.45,61.51,291.17,30.57,53.5,45.8,rough
1986,40,1137,42.52,1136.82,6.687972,45.507505,789,643.62,-59.58,978.81,70.22,584.78,16.98,29.72,37.11,severe
1987,64,1149,61.58,1148.02,6.51053,45.809171,605,185.15,-59.55,539.85,67.74,479.13,9.42,16.49,44.61,rough
1988,118,1127,117.25,1129.72,6.800352,46.690427,1062,426.31,-52.33,736.86,66.0,427.11,19.15,33.51,44.02,rough
1989,147,1144,144.18,1141.3,6.617066,47.116859,813,881.36,171.39,1474.78,77.58,696.33,38.42,67.23,29.85,severe
1990,167,1138,170.13,1135.95,6.701623,47.527612,1043,1079.2,227.16,1655.57,73.33,604.69,42.05,73.59,31.44,severe
1991,201,1127,200.85,1129.83,6.798548,48.014016,1228,762.8,91.2,1635.9,75.15,701.45,21.43,37.5,31.82,severe
1992,234,1132,232.67,1130.56,6.787011,48.517632,980,363.99,-57.44,1255.39,75.32,593.09,11.01,19.27,39.22,severe
1993,1399,1128,1397.58,1130.99,6.78027,66.959344,787,-57.49,-62.11,-51.98,1.97,4.48,10.72,18.77,100.0,open
1994,1424,1134,1424.31,1137.08,6.683726,67.382487,876,-51.59,-56.08,-47.41,1.38,3.07,32.09,56.15,100.0,open
1995,1452,1134,1455.51,1132.93,6.749445,67.876505,928,-48.01,-50.28,-44.54,1.28,2.85,50.68,88.7,100.0,open
1996,1493,1131,1489.83,1132.15,6.761852,68.419706,957,-47.97,-51.46,-45.26,1.24,2.58,71.81,125.66,99.17,open
1997,1520,1128,1523.79,1130.72,6.784445,68.95737,1030,-47.42,-54.41,-36.22,3.35,7.7,99.69,174.46,94.09,open
1998,1560,1131,1555.73,1133.08,6.747179,69.462984,826,-38.94,-46.26,-30.03,2.95,6.89,120.42,210.73,94.71,open
1999,1580,1139,1582.69,1138.79,6.65677,69.889805,954,-34.35,-50.41,-24.9,3.89,8.75,118.4,207.19,93.07,open
2000,1616,1138,1616.02,1135.03,6.716233,70.417477,934,-51.22,-54.3,-42.15,1.65,4.1,130.53,228.43,97.05,open
2001,1647,1142,1648.09,1139.74,6.64169,70.925193,930,-52.92,-55.13,-50.56,1.0,2.16,138.05,241.59,98.21,open
2002,1684,1128,1680.69,1130.47,6.788454,71.441232,776,-54.49,-55.28,-53.02,0.58,1.26,159.34,278.85,98.95,open
2003,1704,1134,1708.94,1138.07,6.668049,71.888531,1137,-51.08,-55.04,-45.95,1.32,3.14,168.37,294.66,97.64,open
2004,1751,1144,1746.52,1145.38,6.552465,72.483424,1043,-45.86,-48.08,-44.73,0.87,1.97,170.7,298.72,98.37,open
2005,1766,1133,1768.67,1133.43,6.741615,72.834142,851,-42.49,-47.6,-9.85,3.83,10.13,148.21,259.36,93.18,open
2006,1803,1139,1802.12,1135.39,6.710552,73.363595,1172,143.94,-29.21,671.66,50.39,210.16,116.05,203.08,48.14,rough
2007,1837,1142,1837.85,1138.34,6.663867,73.929246,962,293.12,109.11,709.4,61.97,299.31,83.18,145.57,44.49,rough
2008,1879,1130,1876.65,1130.9,6.781691,74.543471,1012,90.88,-2.64,436.85,44.65,164.54,45.54,79.69,53.58,rough
2009,1902,1143,1901.81,1144.23,6.570661,74.94185,1020,232.16,75.84,430.52,53.6,204.7,35.5,62.13,51.96,rough
2010,1933,1142,1932.91,1136.86,6.687301,75.434078,941,338.04,-16.36,626.22,67.19,349.2,18.85,32.98,47.41,rough
2011,1965,1132,1961.95,1129.6,6.802156,75.893866,961,59.25,-62.03,374.96,41.13,169.78,16.81,29.42,55.85,rough
2012,1990,1121,1984.0,1120.34,6.948829,76.242997,378,-58.5,-62.05,-52.13,2.94,8.38,8.12,14.21,100.0,open
2013,2767,1128,2769.67,1123.2,6.90353,88.680878,100,86.52,-139.6,393.25,75.57,1226.6,2.37,4.15,33.79,severe
2014,2790,1149,2790.43,1149.29,6.490568,89.009507,7,-86.06,-94.72,-66.93,68.84,557.04,1.0,1.75,44.22,rough
2015,22,1172,17.82,1171.5,6.138925,45.11636,1307,598.22,145.95,942.76,68.63,380.91,27.86,48.76,43.79,rough
2016,52,1173,49.04,1172.6,6.121432,45.610689,728,375.09,36.86,660.4,60.31,309.87,19.66,34.4,48.49,rough
2017,75,1169,76.23,1168.85,6.180786,46.04108,301,134.39,-66.92,321.96,72.15,647.92,3.71,6.49,39.44,severe
2018,110,1163,107.79,1161.68,6.294364,46.540646,1254,465.25,-59.62,779.77,64.15,389.87,14.39,25.19,45.44,rough
2019,142,1167,139.58,1166.53,6.217621,47.043978,666,587.58,17.6,1315.73,73.92,611.46,18.63,32.61,36.43,severe
2020,167,1169,172.61,1166.36,6.220309,47.5669,823,448.61,-56.46,1201.99,75.37,609.52,15.3,26.78,37.72,severe
2021,208,1173,200.42,1164.22,6.254081,48.007066,643,130.98,-61.23,522.33,62.85,344.81,11.06,19.35,49.61,rough
2022,227,1164,219.98,1155.28,6.395616,48.316734,335,205.67,-60.52,585.52,64.31,453.54,7.02,12.29,45.56,rough
2023,1392,1165,1395.9,1155.76,6.388142,66.932734,483,-59.36,-62.05,-54.44,1.98,4.75,6.88,12.04,100.0,open
2024,1420,1174,1420.52,1169.22,6.174998,67.322459,761,-57.27,-62.43,-52.48,2.41,6.28,9.14,15.99,100.0,open
2025,1449,1158,1450.47,1160.97,6.305633,67.796681,1079,-52.5,-58.87,-49.4,1.54,3.55,25.0,43.75,100.0,open
2026,1489,1161,1488.35,1161.21,6.30174,68.39636,1171,-49.55,-53.35,-46.8,1.25,2.68,54.15,94.76,100.0,open
2027,1525,1166,1522.57,1166.84,6.212736,68.938053,1223,-43.77,-50.04,-35.46,2.11,5.04,76.71,134.24,97.24,open
2028,1552,1165,1553.53,1165.06,6.24086,69.42818,1100,-30.82,-40.44,-22.09,3.03,6.9,91.14,159.49,94.53,open
2029,1588,1172,1587.11,1172.05,6.130168,69.959838,898,-33.65,-47.47,-23.41,3.44,7.49,86.75,151.8,94.11,open
2030,1608,1158,1609.6,1161.43,6.298353,70.31583,854,-47.55,-51.84,-34.14,2.9,6.26,103.77,181.59,94.89,open
2031,1642,1166,1640.78,1169.97,6.16314,70.809464,1078,-51.45,-54.16,-49.52,1.11,2.44,107.29,187.76,98.01,open
2032,1673,1162,1674.54,1164.34,6.252257,71.343928,1259,-53.39,-57.38,-51.03,1.6,3.36,127.12,222.47,97.18,open
2033,1709,1176,1708.83,1171.37,6.141008,71.886816,1015,-48.64,-52.97,-44.67,1.14,2.68,143.52,251.16,97.92,open
2034,1739,1174,1740.56,1173.14,6.112896,72.388985,1160,-45.9,-48.6,-42.09,1.04,2.33,165.54,289.7,98.08,open
2035,1781,1172,1780.01,1171.68,6.135966,73.013553,1346,-24.53,-46.95,24.3,8.55,21.05,149.52,261.65,84.85,easy
2036,1816,1159,1815.3,1163.84,6.260187,73.572303,983,122.78,3.52,735.9,43.33,175.25,114.74,200.8,49.52,rough
2037,1848,1163,1845.3,1166.82,6.213016,74.047239,780,106.74,0.97,335.91,47.01,159.33,91.5,160.13,50.2,rough
2038,1865,1164,1870.36,1165.02,6.241542,74.443957,1063,152.42,39.11,371.84,53.37,198.4,69.78,122.11,50.07,rough
2039,1912,1175,1911.53,1175.05,6.082686,75.09575,1009,335.96,113.4,604.36,62.94,270.44,34.13,59.72,49.03,rough
2040,1936,1161,1935.66,1164.93,6.242841,75.477646,727,171.57,-59.67,469.95,64.46,291.55,13.11,22.95,51.05,rough
2041,1961,1161,1956.21,1160.07,6.319866,75.802976,467,-17.14,-61.71,356.69,32.2,163.66,6.27,10.97,57.41,rough
2042,2778,1152,2777.25,1151.25,6.459472,88.800877,4,-126.4,-138.45,-110.58,80.0,1182.09,1.0,1.75,34.92,severe
2043,2791,1153,2790.75,1152.0,6.447598,89.014595,4,-87.07,-104.22,-66.78,62.14,556.48,1.0,1.75,44.24,rough
2044,23,1206,16.7,1202.62,5.64616,45.098646,898,281.81,-59.53,976.77,72.44,562.7,7.96,13.93,41.1,severe
2045,45,1205,44.34,1203.02,5.639891,45.536204,628,269.43,-62.5,565.66,68.74,447.95,6.56,11.49,45.35,rough
2046,67,1191,61.16,1188.92,5.863041,45.802489,253,280.53,-58.91,526.24,72.87,619.44,5.72,10.01,39.28,severe
2047,124,1193,123.25,1183.97,5.941541,46.78542,267,121.78,-60.95,468.78,71.96,426.82,5.12,8.95,47.23,rough
2048,142,1191,139.22,1184.86,5.927438,47.038244,161,131.17,-65.54,380.46,74.23,464.27,4.74,8.29,45.87,rough
2049,160,1184,157.9,1179.39,6.014066,47.334044,174,165.59,-68.86,542.27,77.01,603.8,4.53,7.92,40.72,severe
2050,1435,1198,1439.12,1196.98,5.735587,67.616984,497,-59.13,-62.43,-56.49,2.85,7.25,5.36,9.37,100.0,open
2051,1460,1197,1459.85,1194.98,5.767223,67.945157,843,-56.87,-61.06,-50.37,1.4,3.25,18.04,31.58,100.0,open
2052,1483,1192,1487.23,1192.77,5.802096,68.378622,1167,-53.57,-57.87,-49.93,1.18,2.75,34.34,60.09,100.0,open
2053,1524,1208,1520.84,1205.64,5.598433,68.910693,1018,-48.61,-53.05,-43.26,1.66,3.72,50.88,89.04,100.0,open
2054,1545,1200,1547.55,1197.5,5.727272,69.333572,944,-38.39,-45.38,-27.63,2.63,6.28,60.85,106.49,97.54,open
2055,1584,1196,1583.58,1199.03,5.703,69.903932,1196,-33.81,-45.07,-21.51,3.91,8.72,60.06,105.1,95.35,open
2056,1622,1204,1619.48,1199.92,5.688918,70.472262,1102,-50.19,-53.33,-42.34,1.68,3.98,72.27,126.47,98.37,open
2057,1648,1206,1650.03,1203.54,5.631614,70.955942,1069,-51.44,-53.44,-50.62,0.53,1.17,80.99,141.74,99.71,open
2058,1682,1207,1680.37,1204.27,5.620078,71.436246,911,-50.33,-52.48,-47.6,0.49,1.17,100.51,175.9,99.07,open
2059,1702,1195,1703.43,1197.6,5.725663,71.801288,896,-48.97,-51.55,-46.31,0.87,1.92,122.49,214.36,98.41,open
2060,1739,1206,1740.7,1202.76,5.643976,72.391264,1007,-45.15,-49.34,-32.62,1.83,4.81,151.08,264.39,96.68,open
2061,1780,1207,1775.71,1204.97,5.60909,72.945457,949,-13.77,-41.79,98.37,12.36,34.69,149.49,261.61,77.99,easy
2062,1802,1204,1803.55,1200.09,5.686331,73.386324,837,18.47,-18.35,201.05,22.13,71.93,130.95,229.17,60.29,moderate
2063,1830,1199,1830.89,1196.76,5.73908,73.819122,1103,75.33,-6.42,292.89,36.87,132.65,112.08,196.14,51.36,rough
2064,1864,1204,1861.95,1200.65,5.677378,74.310834,982,167.14,77.67,325.28,47.34,151.5,86.14,150.75,50.36,rough
2065,1896,1195,1895.5,1195.44,5.759851,74.841977,1117,207.22,50.66,404.98,56.44,196.84,54.24,94.92,50.96,rough
2066,1939,1206,1933.32,1205.76,5.596534,75.440634,898,54.76,-60.94,326.69,37.99,177.79,20.23,35.41,55.33,rough
2067,1952,1200,1948.78,1192.52,5.806065,75.685462,418,-19.47,-62.09,243.1,27.04,108.98,6.89,12.06,59.32,moderate
2068,2768,1209,2771.09,1211.7,5.502461,88.703322,57,73.74,-60.98,285.53,80.43,816.52,2.28,3.99,34.01,severe
2069,16,1236,12.84,1235.1,5.13202,45.037624,729,350.65,-66.11,746.46,74.05,686.16,6.36,11.13,36.38,severe
2070,41,1238,33.05,1239.44,5.063353,45.357588,164,273.74,-98.62,690.43,83.33,1149.82,3.07,5.37,32.44,severe
2071,1425,1231,1432.17,1225.97,5.276617,67.507,248,-60.28,-63.11,-57.13,3.07,8.42,2.86,5.0,100.0,open
2072,1458,1226,1457.39,1223.94,5.308698,67.906205,664,-59.57,-62.03,-56.08,2.76,5.42,4.4,7.71,100.0,open
2073,1481,1232,1481.91,1230.95,5.197732,68.294364,912,-56.62,-61.3,-53.88,1.49,3.45,15.36,26.88,100.0,open
2074,1510,1230,1509.98,1229.79,5.21603,68.73876,965,-50.97,-54.94,-45.43,1.38,3.12,34.34,60.1,100.0,open
2075,1555,1227,1554.76,1226.73,5.264605,69.447722,1053,-36.7,-46.19,-27.17,2.73,6.46,31.23,54.66,99.65,open
2076,1586,1237,1585.63,1232.59,5.171795,69.936361,915,-44.93,-51.98,-33.13,3.28,8.35,30.1,52.67,98.82,open
2077,1618,1230,1616.34,1230.46,5.205534,70.4226,913,-50.74,-52.69,-43.41,1.21,2.83,42.69,74.7,100.0,open
2078,1644,1239,1643.61,1239.51,5.062275,70.854319,913,-52.09,-54.88,-51.03,0.53,1.14,49.68,86.93,100.0,open
2079,1674,1229,1673.11,1230.95,5.197682,71.321331,866,-50.28,-51.9,-49.0,0.54,1.12,78.63,137.61,99.87,open
2080,1705,1238,1705.67,1234.36,5.143785,71.836728,932,-49.14,-49.94,-46.6,0.67,1.49,106.56,186.47,98.76,open
2081,1736,1224,1735.84,1228.39,5.238266,72.314417,1025,-41.94,-49.83,-24.34,3.4,8.87,137.0,239.75,93.93,open
2082,1772,1234,1769.71,1236.24,5.114063,72.850593,1128,8.53,-32.83,69.26,15.63,37.15,138.12,241.71,72.36,easy
2083,1802,1229,1802.45,1232.28,5.176745,73.36878,919,106.56,20.82,299.38,39.53,140.93,111.9,195.83,50.85,rough
2084,1832,1231,1833.24,1230.39,5.206648,73.856288,1022,253.9,71.33,472.35,53.82,204.12,90.03,157.56,47.59,rough
2085,1873,1222,1873.12,1224.69,5.296879,74.48766,945,222.46,50.26,343.92,52.39,171.31,72.16,126.28,50.36,rough
2086,1908,1230,1906.95,1230.44,5.205864,75.023131,1190,81.11,-34.18,481.12,41.03,195.5,46.17,80.8,52.5,rough
2087,1936,1238,1933.05,1239.04,5.069728,75.436397,770,-41.39,-54.99,-5.75,7.52,17.7,21.61,37.81,92.12,easy
2088,1954,1237,1951.05,1236.15,5.115414,75.72134,392,-56.83,-62.39,-49.62,4.79,11.84,5.75,10.07,98.18,easy
2089,2770,1220,2773.2,1216.83,5.421355,88.736762,80,78.77,-79.46,308.19,78.35,692.85,2.64,4.61,38.32,severe
2090,2803,1231,2807.23,1231.19,5.194016,89.275413,151,-39.89,-104.46,3.34,51.17,466.2,1.86,3.25,47.21,rough
2091,17,1263,12.53,1265.63,4.64868,45.032617,512,279.03,-80.79,666.16,78.75,825.4,4.6,8.06,32.28,severe
2092,47,1264,41.28,1271.79,4.55126,45.487807,164,35.2,-71.67,212.06,72.62,476.77,2.9,5.07,46.24,rough
2093,1436,1270,1441.94,1271.48,4.556148,67.661686,90,-60.91,-62.57,-59.08,2.68,7.84,2.62,4.59,100.0,open
2094,1450,1263,1456.17,1262.6,4.696678,67.886904,679,-57.87,-62.21,-51.45,2.73,6.98,6.89,12.06,100.0,open
2095,1485,1262,1485.32,1261.92,4.707395,68.348417,1039,-54.89,-61.58,-51.31,2.35,5.28,14.12,24.71,100.0,open
2096,1521,1257,1519.46,1255.23,4.813402,68.888893,843,-49.8,-62.01,-42.7,3.56,8.9,13.84,24.22,99.64,open
2097,1549,1256,1549.53,1252.95,4.849528,69.364944,664,-46.92,-62.32,-35.39,7.92,17.97,8.74,15.3,92.48,easy
2098,1588,1255,1584.88,1257.85,4.771874,69.924422,738,-55.06,-62.0,-50.06,3.08,7.1,11.93,20.88,100.0,open
2099,1609,1263,1613.49,1262.37,4.700291,70.377465,915,-55.28,-61.97,-51.02,2.15,4.66,14.85,25.99,100.0,open
2100,1654,1265,1654.54,1265.91,4.644252,71.027318,1086,-52.18,-56.41,-50.02,0.78,1.78,49.49,86.61,100.0,open
2101,1688,1259,1686.15,1260.86,4.724283,71.527635,952,-49.86,-50.81,-49.0,0.51,1.08,81.3,142.28,99.71,open
2102,1716,1261,1716.49,1260.85,4.724342,72.007985,778,-46.31,-49.75,-39.12,2.19,5.65,111.27,194.73,96.07,open
2103,1739,1268,1741.38,1263.13,4.688305,72.402049,886,-20.94,-41.89,22.52,9.86,25.75,135.34,236.85,82.5,easy
2104,1773,1270,1771.71,1268.39,4.60498,72.882134,1007,59.29,3.14,203.41,28.09,77.74,125.74,220.04,53.41,rough
