cell_id,state_id,state_name,province_id,province_name
2471,0,Neutrals,0,
2472,0,Neutrals,0,
2473,0,Neutrals,0,
2474,0,Neutrals,0,
2475,0,Neutrals,0,
2476,0,Neutrals,0,
2477,0,Neutrals,0,
2478,0,Neutrals,0,
2479,0,Neutrals,0,
2480,0,Neutrals,0,
2481,0,Neutrals,0,
2482,0,Neutrals,0,
2483,0,Neutrals,0,
2484,0,Neutrals,0,
2485,0,Neutrals,0,
2486,0,Neutrals,0,
2487,22,Sultanate of Kanchasuyu,19,Ausuyumi County
2488,22,Sultanate of Kanchasuyu,19,Ausuyumi County
2489,22,Sultanate of Kanchasuyu,3,Maria Barony
2490,22,Sultanate of Kanchasuyu,3,Maria Barony
2491,22,Sultanate of Kanchasuyu,3,Maria Barony
2492,22,Sultanate of Kanchasuyu,3,Maria Barony
2493,22,Sultanate of Kanchasuyu,3,Maria Barony
2494,22,Sultanate of Kanchasuyu,3,Maria Barony
2495,0,Neutrals,0,
2496,0,Neutrals,0,
2497,0,Neutrals,0,
2498,0,Neutrals,0,
2499,0,Neutrals,0,
2500,24,City-state of Saheranahvaria,116,Makorkosionia Island
2501,24,City-state of Saheranahvaria,116,Makorkosionia Island
2502,24,City-state of Saheranahvaria,116,Makorkosionia Island
2503,24,City-state of Saheranahvaria,116,Makorkosionia Island
2504,0,Neutrals,0,
2505,0,Neutrals,0,
2506,0,Neutrals,0,
2507,0,Neutrals,0,
2508,0,Neutrals,0,
2509,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2510,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2511,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2512,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2513,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2514,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2515,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2516,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2517,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2518,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2519,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2520,29,Beylik of Lugrancanta,30,Glen County
2521,29,Beylik of Lugrancanta,0,
2522,29,Beylik of Lugrancanta,30,Glen County
2523,29,Beylik of Lugrancanta,30,Glen County
2524,29,Beylik of Lugrancanta,30,Glen County
2525,23,Xilhuan Altepetl,37,Maia County
2526,23,Xilhuan Altepetl,46,Confleba County
2527,23,Xilhuan Altepetl,46,Confleba County
2528,23,Xilhuan Altepetl,46,Confleba County
2529,23,Xilhuan Altepetl,46,Confleba County
2530,23,Xilhuan Altepetl,46,Confleba County
2531,23,Xilhuan Altepetl,46,Confleba County
2532,23,Xilhuan Altepetl,46,Confleba County
2533,23,Xilhuan Altepetl,34,Ariateranno Earldom
2534,23,Xilhuan Altepetl,34,Ariateranno Earldom
2535,23,Xilhuan Altepetl,34,Ariateranno Earldom
2536,23,Xilhuan Altepetl,34,Ariateranno Earldom
2537,23,Xilhuan Altepetl,32,Oveliava Earldom
2538,23,Xilhuan Altepetl,32,Oveliava Earldom
2539,23,Xilhuan Altepetl,32,Oveliava Earldom
2540,23,Xilhuan Altepetl,32,Oveliava Earldom
2541,23,Xilhuan Altepetl,29,Fomaraunium County
2542,0,Neutrals,0,
2543,0,Neutrals,0,
2544,0,Neutrals,0,
2545,0,Neutrals,0,
2546,0,Neutrals,0,
2547,0,Neutrals,0,
2548,0,Neutrals,0,
2549,0,Neutrals,0,
2550,23,Xilhuan Altepetl,113,Brecaoirt Region
2551,0,Neutrals,0,
2552,0,Neutrals,0,
2553,0,Neutrals,0,
2554,0,Neutrals,0,
2555,23,Xilhuan Altepetl,113,Brecaoirt Region
2556,23,Xilhuan Altepetl,113,Brecaoirt Region
2557,23,Xilhuan Altepetl,113,Brecaoirt Region
2558,23,Xilhuan Altepetl,113,Brecaoirt Region
2559,23,Xilhuan Altepetl,113,Brecaoirt Region
2560,0,Neutrals,0,
2561,0,Neutrals,0,
2562,0,Neutrals,0,
2563,0,Neutrals,0,
2564,22,Sultanate of Kanchasuyu,19,Ausuyumi County
2565,22,Sultanate of Kanchasuyu,19,Ausuyumi County
2566,22,Sultanate of Kanchasuyu,19,Ausuyumi County
2567,22,Sultanate of Kanchasuyu,19,Ausuyumi County
2568,22,Sultanate of Kanchasuyu,3,Maria Barony
2569,22,Sultanate of Kanchasuyu,3,Maria Barony
2570,0,Neutrals,0,
2571,0,Neutrals,0,
2572,0,Neutrals,0,
2573,0,Neutrals,0,
2574,0,Neutrals,0,
2575,0,Neutrals,0,
2576,0,Neutrals,0,
2577,0,Neutrals,0,
2578,24,City-state of Saheranahvaria,116,Makorkosionia Island
2579,0,Neutrals,0,
2580,0,Neutrals,0,
2581,0,Neutrals,0,
2582,0,Neutrals,0,
2583,0,Neutrals,0,
2584,0,Neutrals,0,
2585,0,Neutrals,0,
2586,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2587,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2588,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2589,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2590,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2591,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2592,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2593,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2594,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2595,29,Beylik of Lugrancanta,30,Glen County
2596,29,Beylik of Lugrancanta,30,Glen County
2597,29,Beylik of Lugrancanta,30,Glen County
2598,29,Beylik of Lugrancanta,30,Glen County
2599,29,Beylik of Lugrancanta,30,Glen County
2600,25,Latocail Naharcan,61,Necarastlan Earldom
2601,25,Latocail Naharcan,61,Necarastlan Earldom
2602,23,Xilhuan Altepetl,46,Confleba County
2603,23,Xilhuan Altepetl,46,Confleba County
2604,23,Xilhuan Altepetl,43,Preme Earldom
2605,23,Xilhuan Altepetl,43,Preme Earldom
2606,23,Xilhuan Altepetl,43,Preme Earldom
2607,23,Xilhuan Altepetl,43,Preme Earldom
2608,23,Xilhuan Altepetl,43,Preme Earldom
2609,23,Xilhuan Altepetl,43,Preme Earldom
2610,23,Xilhuan Altepetl,34,Ariateranno Earldom
2611,23,Xilhuan Altepetl,34,Ariateranno Earldom
2612,23,Xilhuan Altepetl,34,Ariateranno Earldom
2613,23,Xilhuan Altepetl,40,Pullum County
2614,23,Xilhuan Altepetl,40,Pullum County
2615,0,Neutrals,0,
2616,0,Neutrals,0,
2617,0,Neutrals,0,
2618,0,Neutrals,0,
2619,0,Neutrals,0,
2620,0,Neutrals,0,
2621,0,Neutrals,0,
2622,0,Neutrals,0,
2623,0,Neutrals,0,
2624,0,Neutrals,0,
2625,0,Neutrals,0,
2626,0,Neutrals,0,
2627,23,Xilhuan Altepetl,113,Brecaoirt Region
2628,23,Xilhuan Altepetl,113,Brecaoirt Region
2629,0,Neutrals,0,
2630,0,Neutrals,0,
2631,0,Neutrals,0,
2632,0,Neutrals,0,
2633,22,Sultanate of Kanchasuyu,19,Ausuyumi County
2634,22,Sultanate of Kanchasuyu,19,Ausuyumi County
2635,22,Sultanate of Kanchasuyu,19,Ausuyumi County
2636,22,Sultanate of Kanchasuyu,19,Ausuyumi County
2637,22,Sultanate of Kanchasuyu,3,Maria Barony
2638,22,Sultanate of Kanchasuyu,3,Maria Barony
2639,0,Neutrals,0,
2640,0,Neutrals,0,
2641,0,Neutrals,0,
2642,0,Neutrals,0,
2643,0,Neutrals,0,
2644,0,Neutrals,0,
2645,0,Neutrals,0,
2646,0,Neutrals,0,
2647,0,Neutrals,0,
2648,0,Neutrals,0,
2649,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2650,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2651,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2652,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2653,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2654,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2655,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2656,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2657,25,Latocail Naharcan,58,Sarahacan Earldom
2658,25,Latocail Naharcan,61,Necarastlan Earldom
2659,25,Latocail Naharcan,61,Necarastlan Earldom
2660,25,Latocail Naharcan,61,Necarastlan Earldom
2661,29,Beylik of Lugrancanta,30,Glen County
2662,25,Latocail Naharcan,61,Necarastlan Earldom
2663,25,Latocail Naharcan,61,Necarastlan Earldom
2664,25,Latocail Naharcan,61,Necarastlan Earldom
2665,25,Latocail Naharcan,57,Bretarpan County
2666,23,Xilhuan Altepetl,43,Preme Earldom
2667,23,Xilhuan Altepetl,43,Preme Earldom
2668,23,Xilhuan Altepetl,43,Preme Earldom
2669,23,Xilhuan Altepetl,43,Preme Earldom
2670,23,Xilhuan Altepetl,43,Preme Earldom
2671,23,Xilhuan Altepetl,43,Preme Earldom
2672,23,Xilhuan Altepetl,43,Preme Earldom
2673,23,Xilhuan Altepetl,43,Preme Earldom
2674,23,Xilhuan Altepetl,34,Ariateranno Earldom
2675,23,Xilhuan Altepetl,35,Napanverte County
2676,23,Xilhuan Altepetl,40,Pullum County
2677,23,Xilhuan Altepetl,40,Pullum County
2678,23,Xilhuan Altepetl,40,Pullum County
2679,0,Neutrals,0,
2680,0,Neutrals,0,
2681,0,Neutrals,0,
2682,0,Neutrals,0,
2683,0,Neutrals,0,
2684,0,Neutrals,0,
2685,23,Xilhuan Altepetl,113,Brecaoirt Region
2686,0,Neutrals,0,
2687,0,Neutrals,0,
2688,22,Sultanate of Kanchasuyu,19,Ausuyumi County
2689,22,Sultanate of Kanchasuyu,19,Ausuyumi County
2690,22,Sultanate of Kanchasuyu,3,Maria Barony
2691,22,Sultanate of Kanchasuyu,3,Maria Barony
2692,0,Neutrals,0,
2693,0,Neutrals,0,
2694,0,Neutrals,0,
2695,0,Neutrals,0,
2696,0,Neutrals,0,
2697,0,Neutrals,0,
2698,0,Neutrals,0,
2699,0,Neutrals,0,
2700,0,Neutrals,0,
2701,0,Neutrals,0,
2702,0,Neutrals,0,
2703,0,Neutrals,0,
2704,0,Neutrals,0,
2705,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2706,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2707,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2708,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2709,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2710,25,Latocail Naharcan,58,Sarahacan Earldom
2711,25,Latocail Naharcan,58,Sarahacan Earldom
2712,25,Latocail Naharcan,58,Sarahacan Earldom
2713,25,Latocail Naharcan,61,Necarastlan Earldom
2714,25,Latocail Naharcan,61,Necarastlan Earldom
2715,25,Latocail Naharcan,61,Necarastlan Earldom
2716,25,Latocail Naharcan,61,Necarastlan Earldom
2717,25,Latocail Naharcan,57,Bretarpan County
2718,25,Latocail Naharcan,57,Bretarpan County
2719,25,Latocail Naharcan,57,Bretarpan County
2720,25,Latocail Naharcan,57,Bretarpan County
2721,23,Xilhuan Altepetl,43,Preme Earldom
2722,23,Xilhuan Altepetl,43,Preme Earldom
2723,23,Xilhuan Altepetl,43,Preme Earldom
2724,23,Xilhuan Altepetl,43,Preme Earldom
2725,23,Xilhuan Altepetl,43,Preme Earldom
2726,23,Xilhuan Altepetl,43,Preme Earldom
2727,23,Xilhuan Altepetl,43,Preme Earldom
2728,23,Xilhuan Altepetl,43,Preme Earldom
2729,23,Xilhuan Altepetl,35,Napanverte County
2730,23,Xilhuan Altepetl,35,Napanverte County
2731,23,Xilhuan Altepetl,35,Napanverte County
2732,0,Neutrals,0,
2733,0,Neutrals,0,
2734,0,Neutrals,0,
2735,0,Neutrals,0,
2736,0,Neutrals,0,
2737,0,Neutrals,0,
2738,0,Neutrals,0,
2739,23,Xilhuan Altepetl,113,Brecaoirt Region
2740,0,Neutrals,0,
2741,0,Neutrals,0,
2742,0,Neutrals,0,
2743,22,Sultanate of Kanchasuyu,3,Maria Barony
2744,22,Sultanate of Kanchasuyu,3,Maria Barony
2745,22,Sultanate of Kanchasuyu,3,Maria Barony
2746,22,Sultanate of Kanchasuyu,3,Maria Barony
2747,0,Neutrals,0,
2748,0,Neutrals,0,
2749,0,Neutrals,0,
2750,0,Neutrals,0,
2751,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2752,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2753,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2754,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2755,25,Latocail Naharcan,58,Sarahacan Earldom
2756,25,Latocail Naharcan,58,Sarahacan Earldom
2757,25,Latocail Naharcan,58,Sarahacan Earldom
2758,25,Latocail Naharcan,58,Sarahacan Earldom
2759,25,Latocail Naharcan,57,Bretarpan County
2760,25,Latocail Naharcan,61,Necarastlan Earldom
2761,25,Latocail Naharcan,57,Bretarpan County
2762,25,Latocail Naharcan,57,Bretarpan County
2763,25,Latocail Naharcan,57,Bretarpan County
2764,25,Latocail Naharcan,57,Bretarpan County
2765,25,Latocail Naharcan,117,Balactlania Land
2766,25,Latocail Naharcan,117,Balactlania Land
2767,23,Xilhuan Altepetl,43,Preme Earldom
2768,23,Xilhuan Altepetl,43,Preme Earldom
2769,23,Xilhuan Altepetl,43,Preme Earldom
2770,23,Xilhuan Altepetl,43,Preme Earldom
2771,23,Xilhuan Altepetl,43,Preme Earldom
2772,23,Xilhuan Altepetl,43,Preme Earldom
2773,23,Xilhuan Altepetl,43,Preme Earldom
2774,23,Xilhuan Altepetl,35,Napanverte County
2775,23,Xilhuan Altepetl,35,Napanverte County
2776,23,Xilhuan Altepetl,35,Napanverte County
2777,0,Neutrals,0,
2778,0,Neutrals,0,
2779,0,Neutrals,0,
2780,0,Neutrals,0,
2781,0,Neutrals,0,
2782,0,Neutrals,0,
2783,0,Neutrals,0,
2784,0,Neutrals,0,
2785,0,Neutrals,0,
2786,0,Neutrals,0,
2787,22,Sultanate of Kanchasuyu,3,Maria Barony
2788,0,Neutrals,0,
2789,0,Neutrals,0,
2790,0,Neutrals,0,
2791,0,Neutrals,0,
2792,0,Neutrals,0,
2793,0,Neutrals,0,
2794,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2795,24,City-state of Saheranahvaria,53,Kutvaladosva Governorate
2796,25,Latocail Naharcan,58,Sarahacan Earldom
2797,25,Latocail Naharcan,58,Sarahacan Earldom
2798,25,Latocail Naharcan,58,Sarahacan Earldom
2799,25,Latocail Naharcan,58,Sarahacan Earldom
2800,25,Latocail Naharcan,58,Sarahacan Earldom
2801,25,Latocail Naharcan,57,Bretarpan County
2802,25,Latocail Naharcan,57,Bretarpan County
2803,25,Latocail Naharcan,57,Bretarpan County
2804,25,Latocail Naharcan,57,Bretarpan County
2805,25,Latocail Naharcan,57,Bretarpan County
2806,25,Latocail Naharcan,117,Balactlania Land
2807,25,Latocail Naharcan,117,Balactlania Land
2808,25,Latocail Naharcan,117,Balactlania Land
2809,23,Xilhuan Altepetl,43,Preme Earldom
2810,23,Xilhuan Altepetl,43,Preme Earldom
2811,23,Xilhuan Altepetl,43,Preme Earldom
2812,23,Xilhuan Altepetl,31,Temoac County
2813,23,Xilhuan Altepetl,31,Temoac County
2814,23,Xilhuan Altepetl,49,Texcoaxaxaco County
2815,23,Xilhuan Altepetl,49,Texcoaxaxaco County
2816,23,Xilhuan Altepetl,49,Texcoaxaxaco County
2817,23,Xilhuan Altepetl,35,Napanverte County
2818,23,Xilhuan Altepetl,35,Napanverte County
2819,23,Xilhuan Altepetl,35,Napanverte County
2820,23,Xilhuan Altepetl,35,Napanverte County
2821,0,Neutrals,0,
2822,0,Neutrals,0,
2823,0,Neutrals,0,
2824,0,Neutrals,0,
2825,0,Neutrals,0,
2826,0,Neutrals,0,
2827,0,Neutrals,0,
2828,22,Sultanate of Kanchasuyu,3,Maria Barony
2829,0,Neutrals,0,
2830,0,Neutrals,0,
2831,0,Neutrals,0,
2832,0,Neutrals,0,
2833,0,Neutrals,0,
2834,0,Neutrals,0,
2835,0,Neutrals,0,
2836,25,Latocail Naharcan,58,Sarahacan Earldom
2837,25,Latocail Naharcan,58,Sarahacan Earldom
2838,25,Latocail Naharcan,58,Sarahacan Earldom
2839,25,Latocail Naharcan,58,Sarahacan Earldom
2840,25,Latocail Naharcan,58,Sarahacan Earldom
2841,25,Latocail Naharcan,58,Sarahacan Earldom
2842,25,Latocail Naharcan,58,Sarahacan Earldom
2843,25,Latocail Naharcan,58,Sarahacan Earldom
2844,25,Latocail Naharcan,58,Sarahacan Earldom
2845,25,Latocail Naharcan,57,Bretarpan County
2846,25,Latocail Naharcan,57,Bretarpan County
2847,25,Latocail Naharcan,57,Bretarpan County
2848,25,Latocail Naharcan,117,Balactlania Land
2849,25,Latocail Naharcan,117,Balactlania Land
2850,25,Latocail Naharcan,56,Leabania County
2851,25,Latocail Naharcan,56,Leabania County
2852,23,Xilhuan Altepetl,52,Iztaco Earldom
2853,23,Xilhuan Altepetl,52,Iztaco Earldom
2854,23,Xilhuan Altepetl,52,Iztaco Earldom
2855,23,Xilhuan Altepetl,31,Temoac County
2856,23,Xilhuan Altepetl,52,Iztaco Earldom
2857,23,Xilhuan Altepetl,52,Iztaco Earldom
2858,23,Xilhuan Altepetl,49,Texcoaxaxaco County
2859,23,Xilhuan Altepetl,49,Texcoaxaxaco County
2860,23,Xilhuan Altepetl,49,Texcoaxaxaco County
2861,23,Xilhuan Altepetl,35,Napanverte County
2862,23,Xilhuan Altepetl,35,Napanverte County
2863,23,Xilhuan Altepetl,35,Napanverte County
2864,0,Neutrals,0,
2865,0,Neutrals,0,
2866,0,Neutrals,0,
2867,0,Neutrals,0,
2868,0,Neutrals,0,
2869,0,Neutrals,0,
2870,0,Neutrals,0,
2871,23,Xilhuan Altepetl,113,Brecaoirt Region
2872,23,Xilhuan Altepetl,113,Brecaoirt Region
2873,0,Neutrals,0,
2874,0,Neutrals,0,
2875,0,Neutrals,0,
2876,0,Neutrals,0,
2877,0,Neutrals,0,
2878,0,Neutrals,0,
2879,0,Neutrals,0,
2880,0,Neutrals,0,
2881,0,Neutrals,0,
2882,0,Neutrals,0,
2883,0,Neutrals,0,
2884,0,Neutrals,0,
2885,0,Neutrals,0,
2886,0,Neutrals,0,
2887,25,Latocail Naharcan,58,Sarahacan Earldom
2888,25,Latocail Naharcan,58,Sarahacan Earldom
2889,25,Latocail Naharcan,58,Sarahacan Earldom
2890,25,Latocail Naharcan,58,Sarahacan Earldom
2891,25,Latocail Naharcan,58,Sarahacan Earldom
2892,25,Latocail Naharcan,58,Sarahacan Earldom
2893,25,Latocail Naharcan,58,Sarahacan Earldom
2894,25,Latocail Naharcan,58,Sarahacan Earldom
2895,25,Latocail Naharcan,58,Sarahacan Earldom
2896,25,Latocail Naharcan,58,Sarahacan Earldom
2897,25,Latocail Naharcan,55,Caidistlan County
2898,25,Latocail Naharcan,57,Bretarpan County
2899,25,Latocail Naharcan,57,Bretarpan County
2900,25,Latocail Naharcan,56,Leabania County
2901,25,Latocail Naharcan,56,Leabania County
2902,25,Latocail Naharcan,56,Leabania County
2903,25,Latocail Naharcan,56,Leabania County
2904,23,Xilhuan Altepetl,52,Iztaco Earldom
2905,23,Xilhuan Altepetl,52,Iztaco Earldom
2906,23,Xilhuan Altepetl,52,Iztaco Earldom
2907,23,Xilhuan Altepetl,52,Iztaco Earldom
2908,23,Xilhuan Altepetl,52,Iztaco Earldom
2909,23,Xilhuan Altepetl,52,Iztaco Earldom
2910,23,Xilhuan Altepetl,39,Madaspan County
2911,23,Xilhuan Altepetl,39,Madaspan County
2912,23,Xilhuan Altepetl,39,Madaspan County
2913,23,Xilhuan Altepetl,35,Napanverte County
2914,23,Xilhuan Altepetl,35,Napanverte County
2915,23,Xilhuan Altepetl,35,Napanverte County
2916,23,Xilhuan Altepetl,35,Napanverte County
2917,23,Xilhuan Altepetl,35,Napanverte County
2918,0,Neutrals,0,
2919,0,Neutrals,0,
2920,0,Neutrals,0,
2921,0,Neutrals,0,
2922,0,Neutrals,0,
2923,23,Xilhuan Altepetl,113,Brecaoirt Region
2924,23,Xilhuan Altepetl,113,Brecaoirt Region
2925,0,Neutrals,0,
2926,0,Neutrals,0,
2927,0,Neutrals,0,
2928,0,Neutrals,0,
2929,0,Neutrals,0,
2930,0,Neutrals,0,
2931,0,Neutrals,0,
2932,0,Neutrals,0,
2933,0,Neutrals,0,
2934,0,Neutrals,0,
2935,0,Neutrals,0,
2936,0,Neutrals,0,
2937,25,Latocail Naharcan,58,Sarahacan Earldom
2938,25,Latocail Naharcan,58,Sarahacan Earldom
2939,25,Latocail Naharcan,58,Sarahacan Earldom
2940,25,Latocail Naharcan,58,Sarahacan Earldom
2941,25,Latocail Naharcan,58,Sarahacan Earldom
2942,25,Latocail Naharcan,58,Sarahacan Earldom
2943,25,Latocail Naharcan,58,Sarahacan Earldom
2944,25,Latocail Naharcan,58,Sarahacan Earldom
2945,25,Latocail Naharcan,58,Sarahacan Earldom
2946,25,Latocail Naharcan,58,Sarahacan Earldom
2947,25,Latocail Naharcan,58,Sarahacan Earldom
2948,25,Latocail Naharcan,55,Caidistlan County
2949,25,Latocail Naharcan,55,Caidistlan County
2950,25,Latocail Naharcan,55,Caidistlan County
2951,25,Latocail Naharcan,57,Bretarpan County
2952,25,Latocail Naharcan,56,Leabania County
2953,25,Latocail Naharcan,56,Leabania County
2954,25,Latocail Naharcan,56,Leabania County
2955,25,Latocail Naharcan,56,Leabania County
2956,23,Xilhuan Altepetl,52,Iztaco Earldom
2957,23,Xilhuan Altepetl,52,Iztaco Earldom
2958,23,Xilhuan Altepetl,52,Iztaco Earldom
2959,23,Xilhuan Altepetl,52,Iztaco Earldom
2960,23,Xilhuan Altepetl,52,Iztaco Earldom
2961,23,Xilhuan Altepetl,52,Iztaco Earldom
2962,23,Xilhuan Altepetl,39,Madaspan County
2963,23,Xilhuan Altepetl,39,Madaspan County
2964,23,Xilhuan Altepetl,39,Madaspan County
2965,23,Xilhuan Altepetl,113,Brecaoirt Region
2966,23,Xilhuan Altepetl,113,Brecaoirt Region
2967,23,Xilhuan Altepetl,35,Napanverte County
2968,23,Xilhuan Altepetl,113,Brecaoirt Region
2969,0,Neutrals,0,
2970,0,Neutrals,0,
2971,0,Neutrals,0,
2972,0,Neutrals,0,
2973,0,Neutrals,0,
2974,0,Neutrals,0,
2975,0,Neutrals,0,
2976,0,Neutrals,0,
2977,0,Neutrals,0,
2978,0,Neutrals,0,
2979,0,Neutrals,0,
2980,0,Neutrals,0,
2981,0,Neutrals,0,
2982,0,Neutrals,0,
2983,23,Xilhuan Altepetl,0,
2984,0,Neutrals,0,
2985,0,Neutrals,0,
2986,0,Neutrals,0,
2987,0,Neutrals,0,
2988,0,Neutrals,0,
2989,0,Neutrals,0,
2990,0,Neutrals,0,
2991,0,Neutrals,0,
2992,25,Latocail Naharcan,62,Florum Earldom
2993,25,Latocail Naharcan,62,Florum Earldom
2994,25,Latocail Naharcan,58,Sarahacan Earldom
2995,25,Latocail Naharcan,62,Florum Earldom
2996,25,Latocail Naharcan,58,Sarahacan Earldom
2997,25,Latocail Naharcan,58,Sarahacan Earldom
2998,25,Latocail Naharcan,58,Sarahacan Earldom
2999,25,Latocail Naharcan,58,Sarahacan Earldom
3000,25,Latocail Naharcan,58,Sarahacan Earldom
3001,25,Latocail Naharcan,58,Sarahacan Earldom
3002,25,Latocail Naharcan,58,Sarahacan Earldom
3003,25,Latocail Naharcan,55,Caidistlan County
3004,25,Latocail Naharcan,55,Caidistlan County
3005,25,Latocail Naharcan,55,Caidistlan County
3006,25,Latocail Naharcan,55,Caidistlan County
3007,25,Latocail Naharcan,55,Caidistlan County
3008,25,Latocail Naharcan,55,Caidistlan County
3009,25,Latocail Naharcan,56,Leabania County
3010,25,Latocail Naharcan,56,Leabania County
3011,32,Nekosdamkoda,130,Mea Area
3012,32,Nekosdamkoda,105,Baoirtlan County
3013,32,Nekosdamkoda,105,Baoirtlan County
3014,23,Xilhuan Altepetl,52,Iztaco Earldom
3015,23,Xilhuan Altepetl,52,Iztaco Earldom
3016,23,Xilhuan Altepetl,52,Iztaco Earldom
3017,23,Xilhuan Altepetl,52,Iztaco Earldom
3018,23,Xilhuan Altepetl,52,Iztaco Earldom
3019,27,Marches of Petrello,70,Spervalom Earldom
3020,23,Xilhuan Altepetl,113,Brecaoirt Region
3021,23,Xilhuan Altepetl,113,Brecaoirt Region
3022,23,Xilhuan Altepetl,113,Brecaoirt Region
3023,23,Xilhuan Altepetl,113,Brecaoirt Region
3024,23,Xilhuan Altepetl,113,Brecaoirt Region
3025,23,Xilhuan Altepetl,113,Brecaoirt Region
3026,23,Xilhuan Altepetl,113,Brecaoirt Region
3027,23,Xilhuan Altepetl,113,Brecaoirt Region
3028,0,Neutrals,0,
3029,0,Neutrals,0,
3030,0,Neutrals,0,
3031,0,Neutrals,0,
3032,0,Neutrals,0,
3033,23,Xilhuan Altepetl,113,Brecaoirt Region
3034,0,Neutrals,0,
3035,0,Neutrals,0,
3036,0,Neutrals,0,
3037,0,Neutrals,0,
3038,0,Neutrals,0,
3039,0,Neutrals,0,
3040,0,Neutrals,0,
3041,0,Neutrals,0,
3042,0,Neutrals,0,
3043,25,Latocail Naharcan,62,Florum Earldom
3044,25,Latocail Naharcan,62,Florum Earldom
3045,25,Latocail Naharcan,62,Florum Earldom
3046,25,Latocail Naharcan,62,Florum Earldom
3047,25,Latocail Naharcan,62,Florum Earldom
3048,25,Latocail Naharcan,62,Florum Earldom
3049,25,Latocail Naharcan,58,Sarahacan Earldom
3050,25,Latocail Naharcan,58,Sarahacan Earldom
3051,25,Latocail Naharcan,58,Sarahacan Earldom
3052,25,Latocail Naharcan,58,Sarahacan Earldom
3053,25,Latocail Naharcan,58,Sarahacan Earldom
3054,25,Latocail Naharcan,58,Sarahacan Earldom
3055,25,Latocail Naharcan,55,Caidistlan County
3056,25,Latocail Naharcan,55,Caidistlan County
3057,25,Latocail Naharcan,55,Caidistlan County
3058,25,Latocail Naharcan,55,Caidistlan County
3059,25,Latocail Naharcan,55,Caidistlan County
3060,25,Latocail Naharcan,55,Caidistlan County
3061,25,Latocail Naharcan,55,Caidistlan County
3062,25,Latocail Naharcan,55,Caidistlan County
3063,25,Latocail Naharcan,55,Caidistlan County
3064,32,Nekosdamkoda,130,Mea Area
3065,32,Nekosdamkoda,105,Baoirtlan County
3066,32,Nekosdamkoda,105,Baoirtlan County
3067,32,Nekosdamkoda,127,Salagpan Land
3068,23,Xilhuan Altepetl,52,Iztaco Earldom
3069,27,Marches of Petrello,70,Spervalom Earldom
3070,27,Marches of Petrello,70,Spervalom Earldom
3071,27,Marches of Petrello,70,Spervalom Earldom
3072,27,Marches of Petrello,70,Spervalom Earldom
3073,27,Marches of Petrello,119,Campi Territory
3074,23,Xilhuan Altepetl,113,Brecaoirt Region
3075,23,Xilhuan Altepetl,113,Brecaoirt Region
3076,23,Xilhuan Altepetl,113,Brecaoirt Region
3077,27,Marches of Petrello,79,Casadupia Earldom
3078,27,Marches of Petrello,79,Casadupia Earldom
3079,0,Neutrals,0,
3080,0,Neutrals,0,
3081,0,Neutrals,0,
3082,0,Neutrals,0,
3083,0,Neutrals,0,
3084,0,Neutrals,0,
3085,0,Neutrals,0,
3086,0,Neutrals,0,
3087,0,Neutrals,0,
3088,0,Neutrals,0,
3089,0,Neutrals,0,
